stateUt _code,stateUt,constituencyNo,constituencyName,candidateName,partyNames,votes,status
S22,Tamil Nadu,16,NAMAKKAL,RAJENDRAN C,Viduthalai Kalam Katchi,2599,Lost
S22,Tamil Nadu,16,NAMAKKAL,NATARAJAN M,Independent,2588,Lost
S22,Tamil Nadu,16,NAMAKKAL,RAMESH T,Ahimsa Socialist Party,2421,Lost
S22,Tamil Nadu,16,NAMAKKAL,EZHIL SELVAN P,Tamilaga Makkal Thannurimai Katchi,2165,Lost
S22,Tamil Nadu,16,NAMAKKAL,RAMAN V,Bahujan Samaj Party,2157,Lost
S22,Tamil Nadu,16,NAMAKKAL,UTHAYAKUMAR P,Independent,1901,Lost
S22,Tamil Nadu,16,NAMAKKAL,KANDASAMY A M,Independent,1514,Lost
S22,Tamil Nadu,16,NAMAKKAL,RAMASAMY P,Independent,1350,Lost
S22,Tamil Nadu,16,NAMAKKAL,KARTHI S,Independent,1334,Lost
S22,Tamil Nadu,16,NAMAKKAL,RAMESH T R,Independent,1325,Lost
S22,Tamil Nadu,16,NAMAKKAL,SATHEESH G,Independent,1292,Lost
S22,Tamil Nadu,16,NAMAKKAL,RAMASAMY N,Independent,1250,Lost
S22,Tamil Nadu,16,NAMAKKAL,MADHESWARAN V,Independent,1147,Lost
S22,Tamil Nadu,16,NAMAKKAL,DR GURUNATHAN S,Independent,1071,Lost
S22,Tamil Nadu,16,NAMAKKAL,KARTHIKEYAN S,Independent,920,Lost
S22,Tamil Nadu,16,NAMAKKAL,NALLATHAMBI P,Independent,770,Lost
S22,Tamil Nadu,16,NAMAKKAL,EASWARAMOORTHY M,Independent,768,Lost
S22,Tamil Nadu,16,NAMAKKAL,BALAJICHEZHIAN P,Independent,719,Lost
S22,Tamil Nadu,16,NAMAKKAL,RAVIKUMAR P,Ganasangam Party of India,637,Lost
S22,Tamil Nadu,16,NAMAKKAL,NAVEEN K,Independent,635,Lost
S22,Tamil Nadu,16,NAMAKKAL,DURAIRAJ C,Independent,592,Lost
S22,Tamil Nadu,16,NAMAKKAL,ARULMANI M,Independent,568,Lost
S22,Tamil Nadu,16,NAMAKKAL,THIYAGARAJAN R,Samaniya Makkal Nala Katchi,528,Lost
S22,Tamil Nadu,16,NAMAKKAL,VENNILA S,Independent,528,Lost
S22,Tamil Nadu,16,NAMAKKAL,KALIANNAN S,Independent,497,Lost
S22,Tamil Nadu,16,NAMAKKAL,KANDASAMY P,Independent,480,Lost
S22,Tamil Nadu,16,NAMAKKAL,MANIKKAM S,Ulzaipali Makkal Katchy,442,Lost
S22,Tamil Nadu,16,NAMAKKAL,MOORTHI J,Independent,389,Lost
S22,Tamil Nadu,16,NAMAKKAL,TAMILMANI A,Independent,354,Lost
S22,Tamil Nadu,16,NAMAKKAL,SELVARAJ K R,Independent,303,Lost
S22,Tamil Nadu,16,NAMAKKAL,SAKTHIVEL S,Independent,299,Lost
S22,Tamil Nadu,16,NAMAKKAL,NETAJIKAVIARASU V,Independent,288,Lost
S22,Tamil Nadu,16,NAMAKKAL,SIVAKUMAR V,Independent,246,Lost
S22,Tamil Nadu,16,NAMAKKAL,MOORTHY V,Independent,222,Lost
S22,Tamil Nadu,16,NAMAKKAL,GOPAL P,Independent,214,Lost
S22,Tamil Nadu,16,NAMAKKAL,NOTA,NOTA,12984,NOTA
S22,Tamil Nadu,17,ERODE,K E PRAKASH,Dravida Munnetra Kazhagam,562339,Won
S22,Tamil Nadu,17,ERODE,ASHOK KUMAR,All India Anna Dravida Munnetra Kazhagam,325773,Lost
S22,Tamil Nadu,17,ERODE,KARMEGAN M,Naam Tamilar Katchi,82796,Lost
S22,Tamil Nadu,17,ERODE,P VIJAYAKUMAR,Tamil Maanila Congress (Moopanar),77911,Lost
S22,Tamil Nadu,17,ERODE,P ESWARAN,Bahujan Samaj Party,5223,Lost
S22,Tamil Nadu,17,ERODE,T V R AMIRTHALINGAM,Independent,4149,Lost
S22,Tamil Nadu,17,ERODE,KEERTHANA M,Independent,3799,Lost
S22,Tamil Nadu,17,ERODE,J GOPALAKRISHNAN,Independent,1955,Lost
S22,Tamil Nadu,17,ERODE,S ANANTHI,Independent,1686,Lost
S22,Tamil Nadu,17,ERODE,PRASATH CHITRARASU,Independent,1640,Lost
S22,Tamil Nadu,17,ERODE,RAVICHANDRAN L,Independent,1380,Lost
S22,Tamil Nadu,17,ERODE,P RAJENDRAN,Independent,976,Lost
S22,Tamil Nadu,17,ERODE,P KUPPUSAMY,Ulzaipali Makkal Katchy,950,Lost
S22,Tamil Nadu,17,ERODE,M SHANMUGAM,Independent,772,Lost
S22,Tamil Nadu,17,ERODE,R KUMARESAN,Independent,751,Lost
S22,Tamil Nadu,17,ERODE,N ASHOK KUMAR,Independent,690,Lost
S22,Tamil Nadu,17,ERODE,DHANALAKSHMI V,Naadaalum Makkal Katchi,679,Lost
S22,Tamil Nadu,17,ERODE,K MAATHAN,Ganasangam Party of India,618,Lost
S22,Tamil Nadu,17,ERODE,A T MUNUSAMY,Samaniya Makkal Nala Katchi,616,Lost
S22,Tamil Nadu,17,ERODE,B DHARMARAJ,Anti Corruption Dynamic Party,601,Lost
S22,Tamil Nadu,17,ERODE,ARUMUGA AC KANNAN,Independent,549,Lost
S22,Tamil Nadu,17,ERODE,M SABARINATHAN,Independent,531,Lost
S22,Tamil Nadu,17,ERODE,R DHANDAPANI,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,504,Lost
S22,Tamil Nadu,17,ERODE,R KUMAR,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,432,Lost
S22,Tamil Nadu,17,ERODE,R.MINNALMURUGESH,Independent,415,Lost
S22,Tamil Nadu,17,ERODE,K K VADUGANATHAN,Independent,399,Lost
S22,Tamil Nadu,17,ERODE,G MYLSAMY,Independent,301,Lost
S22,Tamil Nadu,17,ERODE,MYLVAKANAN D -,Independent,279,Lost
S22,Tamil Nadu,17,ERODE,M PRABAKARAN,Independent,276,Lost
S22,Tamil Nadu,17,ERODE,NARENDRANATH,Independent,272,Lost
S22,Tamil Nadu,17,ERODE,K SENTHIL KUMAR,Independent,178,Lost
S22,Tamil Nadu,17,ERODE,NOTA,NOTA,13983,NOTA
S22,Tamil Nadu,18,TIRUPPUR,"SUBBARAYAN, K.",Communist Party of India,472739,Won
S22,Tamil Nadu,18,TIRUPPUR,"ARUNACHALAM, P.",All India Anna Dravida Munnetra Kazhagam,346811,Lost
S22,Tamil Nadu,18,TIRUPPUR,"MURUGANANDAM, A.P.",Bharatiya Janata Party,185322,Lost
S22,Tamil Nadu,18,TIRUPPUR,"SEETHALAKSHMI, M.K.",Naam Tamilar Katchi,95726,Lost
S22,Tamil Nadu,18,TIRUPPUR,"VELUSAMY, A.",Independent,7125,Lost
S22,Tamil Nadu,18,TIRUPPUR,"PALANI, V.",Bahujan Samaj Party,6054,Lost
S22,Tamil Nadu,18,TIRUPPUR,"SATHISHKUMAR, N.",Independent,2336,Lost
S22,Tamil Nadu,18,TIRUPPUR,"JANARTHANAM, P.",Tamilaga Makkal Thannurimai Katchi,1868,Lost
S22,Tamil Nadu,18,TIRUPPUR,"KANNAN, M.",Independent,1765,Lost
S22,Tamil Nadu,18,TIRUPPUR,"SENGUTTUVAN, M.R.",Independent,1567,Lost
S22,Tamil Nadu,18,TIRUPPUR,"SUBRAMANI, N.",Independent,1350,Lost
S22,Tamil Nadu,18,TIRUPPUR,"MALARVIZHI, G.",Rashtriya Samaj Paksha,1325,Lost
S22,Tamil Nadu,18,TIRUPPUR,"KARTHIKEYAN, P.",Independent,824,Lost
S22,Tamil Nadu,18,TIRUPPUR,NOTA,NOTA,17737,NOTA
S22,Tamil Nadu,19,NILGIRIS,RAJA A,Dravida Munnetra Kazhagam,473212,Won
S22,Tamil Nadu,19,NILGIRIS,DR MURUGAN L,Bharatiya Janata Party,232627,Lost
S22,Tamil Nadu,19,NILGIRIS,LOGESH TAMILSELVAN D,All India Anna Dravida Munnetra Kazhagam,220230,Lost
S22,Tamil Nadu,19,NILGIRIS,JAYAKUMAR A,Naam Tamilar Katchi,58821,Lost
S22,Tamil Nadu,19,NILGIRIS,VIJAYAKUMAR D,Independent,4808,Lost
S22,Tamil Nadu,19,NILGIRIS,GANESHAMOORTHI A,Bahujan Samaj Party,3033,Lost
S22,Tamil Nadu,19,NILGIRIS,BADRAN M,Ganasangam Party of India,2425,Lost
S22,Tamil Nadu,19,NILGIRIS,SELVAN N,Independent,2054,Lost
S22,Tamil Nadu,19,NILGIRIS,DHANABAL R,Independent,1928,Lost
S22,Tamil Nadu,19,NILGIRIS,JAYANTHI M,Ambedkarite Party of India,1556,Lost
S22,Tamil Nadu,19,NILGIRIS,MURUGAN Y,Independent,1413,Lost
S22,Tamil Nadu,19,NILGIRIS,MURUGESAN,Independent,1059,Lost
S22,Tamil Nadu,19,NILGIRIS,MALARMANNAN M,Samaniya Makkal Nala Katchi,820,Lost
S22,Tamil Nadu,19,NILGIRIS,SATHISH M,Independent,740,Lost
S22,Tamil Nadu,19,NILGIRIS,KRISHNA KUMAR,Independent,615,Lost
S22,Tamil Nadu,19,NILGIRIS,ANBHUGURU V,Independent,565,Lost
S22,Tamil Nadu,19,NILGIRIS,NOTA,NOTA,13000,NOTA
S22,Tamil Nadu,2,CHENNAI NORTH,DR.KALANIDHI VEERASWAMY,Dravida Munnetra Kazhagam,497333,Won
S22,Tamil Nadu,2,CHENNAI NORTH,R. MANOHAR,All India Anna Dravida Munnetra Kazhagam,158111,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,R.C. PAUL KANAGARAJ,Bharatiya Janata Party,113318,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,AMUDINI,Naam Tamilar Katchi,95954,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,SARAH FATHIMA,Independent,5923,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,E. IQBAL,Bahujan Samaj Party,3486,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,MOORTHY. V,Independent,3137,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,SURIYAMUTHU,Independent,978,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,C. SENAPATHI,Independent,850,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,DILLI GANESH. E,Independent,736,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,U. VENKATESH,Independent,714,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,M. ZION RAJ,Independent,697,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,A. AJITHKUMAR,Thakkam Katchi,673,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,J. SEBASTIN,Socialist Unity Centre Of India (COMMUNIST),588,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,AKSHAY,Naadaalum Makkal Katchi,566,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,B. BALAMURUGAN,Independent,488,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,K.PALANIAPPAN,Independent,462,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,R. SENTHIL KUMAR,Independent,457,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,MATHANKUMAR. G,Independent,390,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,P. JAYASELAN,Independent,386,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,M. KOLANJI,Independent,362,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,B. ZAKIR HUSSAIN,Independent,355,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,P. UMADEVI,Independent,346,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,K.C.JAYAPRAKASH,Independent,334,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,C. SRIDHAR,Independent,307,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,T. MANOHARAN,Independent,293,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,K. SAMPATH,Independent,269,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,D. SRINIVASAN,Independent,261,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,S. RAVIKUMAR,Republican Party of India (Sivaraj),259,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,T. KAVIYARASU,Independent,252,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,SATHISH. B,Independent,246,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,D. KABILAN,Independent,209,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,R.VINAYAGAMOORTHY,Independent,206,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,P. MARIMUTHU,Independent,172,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,V.MADHAN MOHAN,Independent,163,Lost
S22,Tamil Nadu,2,CHENNAI NORTH,NOTA,NOTA,13208,NOTA
S22,Tamil Nadu,20,COIMBATORE,GANAPATHY RAJKUMAR P,Dravida Munnetra Kazhagam,568200,Won
S22,Tamil Nadu,20,COIMBATORE,ANNAMALAI K,Bharatiya Janata Party,450132,Lost
S22,Tamil Nadu,20,COIMBATORE,SINGAI G RAMACHANDRAN,All India Anna Dravida Munnetra Kazhagam,236490,Lost
S22,Tamil Nadu,20,COIMBATORE,KALAMANI JAGANATHAN,Naam Tamilar Katchi,82657,Lost
S22,Tamil Nadu,20,COIMBATORE,VELMURUGAN K,Bahujan Samaj Party,2375,Lost
S22,Tamil Nadu,20,COIMBATORE,SANJAYKUMAR S,Independent,1789,Lost
S22,Tamil Nadu,20,COIMBATORE,ANNADURAI R,Independent,1772,Lost
S22,Tamil Nadu,20,COIMBATORE,SURESH M,Independent,1474,Lost
S22,Tamil Nadu,20,COIMBATORE,GOPALAKRISHNAN S,Independent,1199,Lost
S22,Tamil Nadu,20,COIMBATORE,RAGHUL GANDHI K,Hindustan Janta Party,1176,Lost
S22,Tamil Nadu,20,COIMBATORE,KARTHICK T,Independent,1073,Lost
S22,Tamil Nadu,20,COIMBATORE,RAJKUMAR M,Independent,1068,Lost
S22,Tamil Nadu,20,COIMBATORE,RAJKUMAR,Independent,1013,Lost
S22,Tamil Nadu,20,COIMBATORE,RAJKUMAR G,Independent,892,Lost
S22,Tamil Nadu,20,COIMBATORE,SHANMUGAM K,Independent,882,Lost
S22,Tamil Nadu,20,COIMBATORE,KRISHNAN V,Independent,726,Lost
S22,Tamil Nadu,20,COIMBATORE,RAMACHANDRAN M,Independent,663,Lost
S22,Tamil Nadu,20,COIMBATORE,RAJAMANICKAM N,Independent,629,Lost
S22,Tamil Nadu,20,COIMBATORE,RAJKUMAR G B,Independent,611,Lost
S22,Tamil Nadu,20,COIMBATORE,KUMAR A,Ganasangam Party of India,551,Lost
S22,Tamil Nadu,20,COIMBATORE,RICHARD VINCENT,Viro Ke Vir Indian Party,492,Lost
S22,Tamil Nadu,20,COIMBATORE,SANGEETHA R,Naadaalum Makkal Katchi,492,Lost
S22,Tamil Nadu,20,COIMBATORE,SURIYAKUMAR K,Independent,447,Lost
S22,Tamil Nadu,20,COIMBATORE,ARUNKANTH V,Independent,438,Lost
S22,Tamil Nadu,20,COIMBATORE,ANANDHAKUMAR S,Rashtriya Samaj Paksha,419,Lost
S22,Tamil Nadu,20,COIMBATORE,RAMACHANDRAN R,Independent,369,Lost
S22,Tamil Nadu,20,COIMBATORE,MUTHUSAMY P P,Independent,369,Lost
S22,Tamil Nadu,20,COIMBATORE,PALANISAMYRAAJ M,Independent,316,Lost
S22,Tamil Nadu,20,COIMBATORE,PUSHPANANTHAM V,Tamizhaga Murpokku Makkal Katchi,305,Lost
S22,Tamil Nadu,20,COIMBATORE,DINESH K,Independent,285,Lost
S22,Tamil Nadu,20,COIMBATORE,PREMKUMAR P,Independent,283,Lost
S22,Tamil Nadu,20,COIMBATORE,RAVICHANDRAN,Independent,272,Lost
S22,Tamil Nadu,20,COIMBATORE,DURAISAMY A,Independent,266,Lost
S22,Tamil Nadu,20,COIMBATORE,ZAHIR HUSSAIN,Independent,260,Lost
S22,Tamil Nadu,20,COIMBATORE,BOOBALAN,Independent,253,Lost
S22,Tamil Nadu,20,COIMBATORE,NOORMUHAMAD A,Independent,234,Lost
S22,Tamil Nadu,20,COIMBATORE,PASUPATHI S,Independent,173,Lost
S22,Tamil Nadu,20,COIMBATORE,NOTA,NOTA,11788,NOTA
S22,Tamil Nadu,21,POLLACHI,ESWARASAMY K,Dravida Munnetra Kazhagam,533377,Won
S22,Tamil Nadu,21,POLLACHI,KARTHIKEYAN A,All India Anna Dravida Munnetra Kazhagam,281335,Lost
S22,Tamil Nadu,21,POLLACHI,VASANTHARAJAN K,Bharatiya Janata Party,223354,Lost
S22,Tamil Nadu,21,POLLACHI,SURESHKUMAR N,Naam Tamilar Katchi,58196,Lost
S22,Tamil Nadu,21,POLLACHI,PRAKASH P,Independent,2851,Lost
S22,Tamil Nadu,21,POLLACHI,BENJAMINKIRUBAKARAN J,Bahujan Samaj Party,2284,Lost
S22,Tamil Nadu,21,POLLACHI,VASANTHAKUMAR T,Independent,2190,Lost
S22,Tamil Nadu,21,POLLACHI,RAMASAMY K,Independent,1825,Lost
S22,Tamil Nadu,21,POLLACHI,ESWARASAMY K,Independent,1790,Lost
S22,Tamil Nadu,21,POLLACHI,GOPALAKRISHNAN M,New Generation People’s Party,1133,Lost
S22,Tamil Nadu,21,POLLACHI,KALIMUTHU S,Independent,981,Lost
S22,Tamil Nadu,21,POLLACHI,KARTHIKEYAN D,Independent,619,Lost
S22,Tamil Nadu,21,POLLACHI,NOOR MUHAMAD A,Independent,605,Lost
S22,Tamil Nadu,21,POLLACHI,KARTHIKEYAN P,Independent,567,Lost
S22,Tamil Nadu,21,POLLACHI,KARTHIKEYAN D,Independent,435,Lost
S22,Tamil Nadu,21,POLLACHI,NOTA,NOTA,14503,NOTA
S22,Tamil Nadu,22,DINDIGUL,SACHITHANANTHAM R,Communist Party of India (Marxist),670149,Won
S22,Tamil Nadu,22,DINDIGUL,MOHAMED MUBARAK M A,All India Anna Dravida Munnetra Kazhagam,226328,Lost
S22,Tamil Nadu,22,DINDIGUL,THILGABAMA M,Pattali Makkal Katchi,112503,Lost
S22,Tamil Nadu,22,DINDIGUL,KAILAI RAJAN D,Naam Tamilar Katchi,97845,Lost
S22,Tamil Nadu,22,DINDIGUL,RAJKUMAR R,Independent,4416,Lost
S22,Tamil Nadu,22,DINDIGUL,NATCHIMUTHU S,Bahujan Samaj Party,4284,Lost
S22,Tamil Nadu,22,DINDIGUL,DINESHKUMAR S,All India Youth Development Party,2434,Lost
S22,Tamil Nadu,22,DINDIGUL,MURUGESAN (A) VISHNU MURUGESAN C,Independent,2008,Lost
S22,Tamil Nadu,22,DINDIGUL,ANGUCHAMY M,Independent,1290,Lost
S22,Tamil Nadu,22,DINDIGUL,SURESH K,Independent,1257,Lost
S22,Tamil Nadu,22,DINDIGUL,ARUMUGAM R,Independent,1089,Lost
S22,Tamil Nadu,22,DINDIGUL,ANBUROSE D,Independent,1012,Lost
S22,Tamil Nadu,22,DINDIGUL,SABARINATH S,Independent,1011,Lost
S22,Tamil Nadu,22,DINDIGUL,PALANISAMY K,Independent,949,Lost
S22,Tamil Nadu,22,DINDIGUL,SATHISH KANNA G T,Independent,926,Lost
S22,Tamil Nadu,22,DINDIGUL,NOTA,NOTA,22120,NOTA
S22,Tamil Nadu,23,KARUR,JOTHIMANI. S,Indian National Congress,534906,Won
S22,Tamil Nadu,23,KARUR,THANGAVEL. L,All India Anna Dravida Munnetra Kazhagam,368090,Lost
S22,Tamil Nadu,23,KARUR,SENTHILNATHAN. V.V,Bharatiya Janata Party,102482,Lost
S22,Tamil Nadu,23,KARUR,KARUPPAIYA. R,Naam Tamilar Katchi,87503,Lost
S22,Tamil Nadu,23,KARUR,SANKARAN. S,Bahujan Samaj Party,2680,Lost
S22,Tamil Nadu,23,KARUR,SAKTHIVEL. R,Independent,2413,Lost
S22,Tamil Nadu,23,KARUR,ABILAZAN. N,Independent,1921,Lost
S22,Tamil Nadu,23,KARUR,KARTHIKPERUMAL. R,Independent,1809,Lost
S22,Tamil Nadu,23,KARUR,KATHIRAVAN. P,Independent,1448,Lost
S22,Tamil Nadu,23,KARUR,KARUNAMOORTHY. S,Independent,1278,Lost
S22,Tamil Nadu,23,KARUR,MOHAMED NAZEEM. S,Independent,938,Lost
S22,Tamil Nadu,23,KARUR,PALANISAMY. N.A,Independent,934,Lost
S22,Tamil Nadu,23,KARUR,SHANMUGAM. N,Samaniya Makkal Nala Katchi,929,Lost
S22,Tamil Nadu,23,KARUR,KALAIRAJ. K,Independent,811,Lost
S22,Tamil Nadu,23,KARUR,JOTHIMANI. A.K,Independent,808,Lost
S22,Tamil Nadu,23,KARUR,KANNAN. T,Independent,788,Lost
S22,Tamil Nadu,23,KARUR,JOTHIMANI. S,Independent,780,Lost
S22,Tamil Nadu,23,KARUR,SATHASIVAM. R,Independent,729,Lost
S22,Tamil Nadu,23,KARUR,MANIKANDAN. K,Independent,685,Lost
S22,Tamil Nadu,23,KARUR,KOSAMALAR. P,Independent,644,Lost
S22,Tamil Nadu,23,KARUR,MURUGESAN. K,Ganasangam Party of India,630,Lost
S22,Tamil Nadu,23,KARUR,MAHESWARAN. A,Independent,590,Lost
S22,Tamil Nadu,23,KARUR,REGIS THIYAGARAJAN. V.G.A,Independent,572,Lost
S22,Tamil Nadu,23,KARUR,VINCENT. F,Anti Corruption Dynamic Party,515,Lost
S22,Tamil Nadu,23,KARUR,NATRAYAN. R,Independent,503,Lost
S22,Tamil Nadu,23,KARUR,BANUMATHY. S,Independent,496,Lost
S22,Tamil Nadu,23,KARUR,UMADEVI. S,Independent,453,Lost
S22,Tamil Nadu,23,KARUR,VARADAN. M,Independent,429,Lost
S22,Tamil Nadu,23,KARUR,MURALI. M,Independent,417,Lost
S22,Tamil Nadu,23,KARUR,SAKTHIVEL. N,Independent,415,Lost
S22,Tamil Nadu,23,KARUR,BABU. G,Independent,387,Lost
S22,Tamil Nadu,23,KARUR,JAFAR ALI. A,Independent,371,Lost
S22,Tamil Nadu,23,KARUR,PRABHU. G,Independent,354,Lost
S22,Tamil Nadu,23,KARUR,PALANIVEL. P,Independent,350,Lost
S22,Tamil Nadu,23,KARUR,ANBAZHAGAN. T,Independent,339,Lost
S22,Tamil Nadu,23,KARUR,MURUGESAN. P,Independent,327,Lost
S22,Tamil Nadu,23,KARUR,SOWMIYA. R,Independent,310,Lost
S22,Tamil Nadu,23,KARUR,SATHISHKUMAR. S,Independent,306,Lost
S22,Tamil Nadu,23,KARUR,VINOTH KUMAR. N,Independent,276,Lost
S22,Tamil Nadu,23,KARUR,DHURAIYARASAN. P,Independent,275,Lost
S22,Tamil Nadu,23,KARUR,SATHIS KUMAR. C,Independent,267,Lost
S22,Tamil Nadu,23,KARUR,THIRUGNANAM. M,Independent,258,Lost
S22,Tamil Nadu,23,KARUR,SATHISH. P,Independent,244,Lost
S22,Tamil Nadu,23,KARUR,MAHAMUNI. A,Independent,213,Lost
S22,Tamil Nadu,23,KARUR,RAJAPANDIAN. K,Independent,209,Lost
S22,Tamil Nadu,23,KARUR,JOTHIVEL. A,Independent,206,Lost
S22,Tamil Nadu,23,KARUR,BASKARAN. N,Independent,205,Lost
S22,Tamil Nadu,23,KARUR,PUSHPARAJ. N,Independent,199,Lost
S22,Tamil Nadu,23,KARUR,NARENDRAKUMAR. G,Independent,197,Lost
S22,Tamil Nadu,23,KARUR,PRASANTH. S,Independent,194,Lost
S22,Tamil Nadu,23,KARUR,SUBASH MALAYALAM. T,Independent,186,Lost
S22,Tamil Nadu,23,KARUR,NAGESVARAN. P,Independent,185,Lost
S22,Tamil Nadu,23,KARUR,DANIYA. P,Independent,165,Lost
S22,Tamil Nadu,23,KARUR,SIVAKUMAR. V,Independent,151,Lost
S22,Tamil Nadu,23,KARUR,NOTA,NOTA,8275,NOTA
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,DURAI VAIKO,Marumalarchi Dravida Munnetra Kazhagam,542213,Won
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,KARUPPAIAH. P,All India Anna Dravida Munnetra Kazhagam,229119,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,RAJESSH. T,Naam Tamilar Katchi,107458,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,SENTHILNATHAN. P,Amma Makkal Munnettra Kazagam,100747,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,SELVARAJ. S,Independent,14796,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,DAMODARAN. S,Independent,5166,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,ALLIMUTHU. M,Bahujan Samaj Party,4431,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,RAJENDRAN. S,Independent,3499,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,JEEVANANTHAM. M,Independent,2952,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,SAKTHIVEL,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,2646,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,BACKIYARAJ VELLAISAMY,Naadaalum Makkal Katchi,2283,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,KARUPPIAH. S,Independent,2171,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,SATHIS KUMAR. S,Independent,2052,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,KAVITHA. S,Independent,1736,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,NAGARAJAN. M,Independent,1664,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,GOVINDARASU. P,Independent,1566,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,ANBIN AMUDHAN. R,Independent,1498,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,DURAIRAJ. A,Independent,1463,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,SASIKUMAR. P,Independent,1352,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,PANNEERSELVAM. P,Independent,1263,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,DURAI. S,Independent,1202,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,ANAND SELVARAJ,Independent,1178,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,SANKAR. R,Independent,1166,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,AMBIVENKATESAN,Independent,978,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,DURAI. T,Independent,880,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,SATHYAMURTHY. T,Independent,834,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,VIJAYAKUMAR. P,Independent,802,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,ROJA RAMANI. S,Anna MGR Dravida Makkal Kalgam,777,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,PERIYASAMY. V,Independent,774,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,AKILA. M,Independent,747,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,RAJENDRAN. P,Independent,675,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,MANIKANDARAJ. S,Independent,608,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,MURUGESAN. P,Independent,497,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,JOSEPH. L,Samaniya Makkal Nala Katchi,491,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,MUTHURAJA. T,Independent,431,Lost
S22,Tamil Nadu,24,TIRUCHIRAPPALLI,NOTA,NOTA,13849,NOTA
S22,Tamil Nadu,25,PERAMBALUR,ARUN NEHRU,Dravida Munnetra Kazhagam,603209,Won
